#{"t_start": 1750064445.986279, "env_id": "my_robotenv-v1"}
r,l,t
95.0,115,6354.937982
108.5,38,6355.042998
92.0,90,6355.376783
103.5,54,6355.541061
108.5,32,6355.638155
84.5,75,6355.860671
95.5,68,6356.059827
104.5,45,6356.185012
98.5,51,6356.355029
58.5,206,6362.830618
105.0,74,6363.048231
105.0,58,6363.228809
76.0,141,6363.661522
100.5,56,6363.880715
93.5,67,6364.09471
101.0,27,6364.175799
110.0,31,6364.270815
105.5,26,6364.348825
105.0,39,6364.46426
63.0,211,6365.070253
92.5,90,6365.330853
61.0,140,6365.729643
97.5,62,6365.978401
89.5,112,6366.269636
105.0,71,6366.456085
88.0,129,6366.789058
99.5,89,6367.022742
106.0,51,6367.15546
100.0,83,6367.374585
93.5,92,6367.61398
99.0,67,6367.783572
105.0,54,6367.944184
101.0,53,6368.104268
107.5,31,6368.206915
75.5,120,6368.582823
96.0,32,6374.864679
100.5,29,6374.967452
94.5,51,6375.150937
101.5,59,6375.319603
80.0,142,6375.781317
109.5,60,6375.982499
100.0,85,6376.230929
95.0,55,6376.392356
92.5,83,6376.629979
111.0,49,6376.770658
109.5,50,6376.916089
106.5,27,6376.998625
103.0,39,6377.104945
75.5,143,6377.517541
97.0,39,6377.635648
99.0,83,6377.942773
108.5,51,6378.089354
97.0,66,6378.313081
106.5,22,6378.377196
97.0,22,6378.439326
102.0,43,6378.566099
97.0,53,6378.715806
92.5,101,6379.081206
103.0,46,6379.233907
77.0,154,6379.765442
101.5,84,6380.041828
104.0,71,6380.243328
98.5,67,6380.436073
102.5,34,6380.540118
98.0,63,6380.719179
107.5,38,6380.831209
99.5,92,6381.097536
106.0,67,6387.434426
101.0,47,6387.573074
103.0,53,6387.734687
103.0,42,6387.863363
104.0,70,6388.071622
90.5,103,6388.372055
98.0,55,6388.565247
-32.5,3,6388.579217
80.5,111,6389.001194
93.5,59,6389.226259
104.5,67,6389.485042
-30.5,1,6389.489039
66.0,169,6390.077897
101.5,62,6390.315486
96.0,62,6390.492099
89.5,82,6390.703904
96.0,67,6390.876429
100.0,42,6390.983522
92.5,49,6391.123337
103.5,58,6391.339396
100.5,56,6391.502923
104.5,77,6391.707344
105.5,59,6391.882649
95.0,75,6392.168769
103.5,61,6392.32846
103.0,47,6392.485782
108.0,63,6392.649233
78.0,105,6392.963833
100.0,39,6393.066972
102.0,59,6393.222786
97.0,75,6393.437846
-34.0,8,6393.464442
95.0,102,6399.972888
90.0,125,6400.351077
106.5,69,6400.556342
85.0,83,6400.798697
107.5,27,6400.879545
98.5,55,6401.105415
98.5,61,6401.294259
96.5,48,6401.420242
104.5,52,6401.554854
93.0,38,6401.651469
93.0,93,6401.898591
107.5,43,6402.01286
88.0,107,6402.293514
106.5,50,6402.422918
90.5,97,6402.678394
98.0,39,6402.780462
-37.5,9,6402.809003
94.5,63,6402.979611
102.0,45,6403.128289
103.5,45,6403.303365
103.5,43,6403.437414
102.5,64,6403.644923
104.0,29,6403.744659
104.0,14,6403.787688
99.0,64,6404.064116
104.5,61,6404.244391
104.0,37,6404.36509
103.0,54,6404.540129
108.0,48,6404.681785
93.0,86,6404.9392
94.5,72,6405.1538
44.5,233,6405.894692
98.0,33,6406.016346
101.0,52,6412.089922
107.5,69,6412.305601
66.0,169,6412.812999
86.0,101,6413.184983
83.0,79,6413.424105
100.5,43,6413.553722
106.5,42,6413.677855
103.0,26,6413.752938
97.0,76,6413.980195
97.0,55,6414.143317
101.5,25,6414.215865
89.0,64,6414.405148
92.5,92,6414.701755
78.0,110,6415.104304
112.5,36,6415.205302
108.0,48,6415.332367
100.5,61,6415.494256
94.5,72,6415.686276
110.0,32,6415.765323
103.5,42,6415.881194
90.0,93,6416.154539
98.5,40,6416.260606
67.5,168,6416.689271
72.5,116,6417.025972
103.5,13,6417.069566
98.0,44,6417.207294
24.0,292,6418.130067
103.5,58,6424.46216
107.5,53,6424.612746
107.5,89,6424.899051
101.0,67,6425.168915
97.5,129,6425.60516
99.5,59,6425.773753
91.0,79,6426.005535
99.5,62,6426.204656
96.0,90,6426.468251
97.0,24,6426.538104
105.0,59,6426.705226
87.5,81,6426.975675
69.5,178,6427.542422
99.5,77,6427.763314
104.5,60,6427.938864
103.0,53,6428.087493
-30.0,2,6428.094001
105.5,46,6428.226619
95.0,77,6428.450365
91.0,86,6428.697881
110.0,47,6428.832896
107.0,29,6428.953416
113.0,53,6429.138118
83.0,111,6429.495093
107.0,45,6429.644103
101.5,61,6429.844169
79.5,115,6430.194957
103.5,60,6430.361054
103.5,39,6430.474072
105.5,38,6430.578178
100.0,40,6430.696327
78.0,106,6437.073236
104.0,32,6437.169292
4.5,309,6438.210045
104.0,52,6438.360088
98.5,52,6438.508327
98.5,66,6438.705683
100.5,59,6438.882231
106.0,40,6439.002001
-37.5,10,6439.029999
96.5,86,6439.285549
97.5,60,6439.542059
110.0,79,6439.76575
90.5,57,6439.935
104.0,58,6440.101886
81.5,169,6440.602969
94.0,66,6440.795213
88.5,68,6440.997437
99.0,50,6441.141512
103.0,28,6441.220579
103.5,67,6441.440485
106.0,65,6441.680285
60.0,173,6442.220374
105.5,55,6442.376468
104.0,34,6442.479796
98.5,58,6442.64328
95.5,96,6442.937793
97.0,102,6449.379459
98.5,44,6449.508842
99.0,65,6449.703139
102.0,44,6449.883907
99.5,38,6450.03413
83.0,95,6450.336463
100.0,65,6450.54302
108.0,64,6450.751386
103.0,62,6450.933093
104.0,39,6451.048766
102.0,61,6451.23057
107.5,43,6451.355166
101.5,4,6451.367168
93.5,107,6451.681283
95.0,88,6452.005205
44.0,267,6452.78359
103.0,71,6452.997847
104.0,54,6453.161355
94.5,61,6453.341975
100.5,13,6453.377488
73.5,157,6453.833215
98.5,83,6454.143781
103.5,60,6454.315429
103.0,46,6454.452
88.0,45,6454.579618
98.0,56,6454.771026
90.5,123,6455.126876
104.5,39,6455.279397
102.5,57,6455.490752
89.0,57,6461.764629
97.5,86,6462.024537
93.0,66,6462.220484
102.5,32,6462.355283
96.5,58,6462.55444
107.5,39,6462.667156
75.5,144,6463.077506
110.0,33,6463.17565
106.5,51,6463.317175
103.5,56,6463.481375
105.0,68,6463.692511
98.0,55,6463.847727
103.0,52,6464.005909
100.5,60,6464.171458
94.0,64,6464.433295
106.5,42,6464.54905
100.5,62,6464.711561
102.0,59,6464.867289
95.0,88,6465.111806
109.0,37,6465.226999
103.0,61,6465.384737
99.5,77,6465.585191
100.5,73,6465.78569
91.0,56,6465.932296
-39.5,15,6465.972503
93.0,82,6466.192976
108.5,44,6466.320383
98.0,52,6466.49007
102.5,43,6466.636799
107.0,51,6466.804698
94.0,91,6467.097984
-30.0,16,6467.18269
94.5,60,6467.39938
86.5,121,6467.758462
104.5,57,6473.906674
107.0,27,6474.013701
98.0,64,6474.181888
101.0,36,6474.27803
108.0,41,6474.400115
-35.5,8,6474.433621
96.5,19,6474.507412
85.5,99,6474.759109
64.5,183,6475.266362
96.5,72,6475.451998
90.5,46,6475.574978
106.0,75,6475.769106
104.0,33,6475.85927
84.0,119,6476.2189
99.5,69,6476.43794
91.5,58,6476.672562
93.0,54,6476.812147
87.5,107,6477.081501
85.5,97,6477.356352
99.0,67,6477.520931
77.5,155,6477.981276
103.5,40,6478.084296
112.5,49,6478.208825
103.5,59,6478.363841
95.5,85,6478.591484
108.5,36,6478.685506
94.5,74,6478.885535
96.0,68,6479.088637
83.5,96,6479.39642
81.0,124,6485.889445
95.0,74,6486.142381
96.5,85,6486.430039
95.5,82,6486.726892
108.0,56,6486.909934
87.0,99,6487.223895
97.5,25,6487.300206
104.0,47,6487.440324
-31.5,2,6487.44589
99.0,68,6487.644201
103.5,36,6487.758751
97.0,69,6487.959095
92.5,124,6488.317305
97.0,68,6488.600355
87.5,78,6488.827583
102.5,44,6488.956285
92.0,104,6489.298079
45.0,198,6489.893304
94.5,67,6490.085439
67.5,108,6490.463085
99.5,53,6490.649947
-34.5,7,6490.675443
97.0,90,6490.970018
99.0,60,6491.280741
94.5,69,6491.503306
105.5,52,6491.639034
105.5,59,6491.81367
102.5,62,6492.018703
90.0,64,6492.256432
86.5,56,6492.442929
91.0,108,6499.087436
93.5,67,6499.306992
95.0,78,6499.559497
97.0,92,6499.803645
94.0,92,6500.054193
93.0,102,6500.340378
53.0,186,6500.900296
102.0,71,6501.10037
108.0,42,6501.228392
76.5,100,6501.509064
95.0,27,6501.592085
93.0,81,6501.830142
107.0,36,6501.930764
103.0,37,6502.033779
89.0,90,6502.266909
96.5,41,6502.39952
86.5,132,6502.742153
-30.5,3,6502.750664
93.5,63,6502.938204
103.5,45,6503.12584
81.5,87,6503.365397
111.0,32,6503.489485
108.5,46,6503.643236
97.5,37,6503.779524
102.5,56,6503.958158
106.0,35,6504.067238
53.0,173,6504.715357
81.0,105,6505.000101
91.5,61,6510.896724
103.0,62,6511.104972
108.0,71,6511.400033
75.0,129,6511.80866
92.0,64,6512.014704
99.5,6,6512.037705
109.5,56,6512.243744
95.5,106,6512.640948
97.5,48,6512.816648
89.0,76,6513.046888
98.5,77,6513.349954
107.5,43,6513.491002
64.0,186,6514.062939
75.0,133,6514.455364
96.5,73,6514.664404
94.5,36,6514.767541
98.0,56,6514.934242
85.5,106,6515.308042
76.5,103,6515.611959
89.0,75,6515.831549
83.0,114,6516.181785
77.0,139,6516.60469
102.0,47,6516.740541
90.5,78,6516.96023
48.5,120,6523.364152
93.5,44,6523.500684
110.0,34,6523.66685
101.5,13,6523.731846
99.5,77,6523.9631
93.5,92,6524.236278
105.0,58,6524.40537
91.5,70,6524.638415
99.5,48,6524.808454
103.0,67,6524.999092
95.5,82,6525.235774
101.0,83,6525.558003
-30.5,1,6525.562001
95.5,66,6525.744722
101.0,33,6525.831825
107.0,46,6525.992954
91.5,59,6526.150278
96.5,60,6526.342423
101.5,59,6526.513356
109.0,63,6526.733999
93.5,65,6526.904537
99.5,47,6527.03268
89.5,67,6527.269334
95.0,94,6527.546892
81.0,116,6527.938504
-31.0,4,6527.951056
87.5,98,6528.232665
102.0,63,6528.400105
84.0,123,6528.763274
96.5,94,6529.043292
104.0,73,6529.232867
96.0,37,6529.329911
92.0,81,6529.538453
99.5,66,6535.72507
101.0,78,6535.948864
98.0,69,6536.148775
101.0,49,6536.285942
107.0,44,6536.417562
53.5,223,6537.104379
79.0,93,6537.361451
95.5,63,6537.546953
76.0,115,6537.85042
98.0,34,6537.940674
101.5,42,6538.052192
105.0,74,6538.236864
95.5,60,6538.394497
103.5,40,6538.49714
96.5,87,6538.761475
71.0,163,6539.345631
67.0,180,6539.980684
68.0,178,6540.442258
-36.5,12,6540.47481
105.0,36,6540.566914
103.5,14,6540.60742
105.5,52,6540.739499
83.5,121,6541.050127
100.0,59,6541.201262
68.5,145,6547.795037
98.5,58,6547.963136
97.0,76,6548.188281
68.5,165,6548.70915
103.5,10,6548.744825
70.0,147,6549.166814
101.0,32,6549.281113
87.5,120,6549.674766
88.0,96,6549.965715
100.5,43,6550.075847
64.5,168,6550.547707
105.0,74,6550.738512
88.5,38,6550.83759
97.5,87,6551.062972
58.5,205,6551.667458
110.0,36,6551.799989
79.5,117,6552.217949
97.5,27,6552.306108
94.5,74,6552.531692
103.5,19,6552.601723
97.5,81,6552.882221
102.0,50,6553.025477
113.0,51,6553.173979
92.0,52,6553.329247
105.5,38,6553.437288
55.0,200,6560.303713
107.0,47,6560.44931
102.5,42,6560.630516
106.0,48,6560.801625
105.5,57,6561.030416
97.5,42,6561.152987
75.0,195,6561.751447
52.0,209,6562.379697
-29.5,1,6562.386668
60.5,153,6562.895956
92.5,131,6563.292193
99.0,45,6563.425741
104.5,41,6563.547315
95.0,46,6563.686828
101.5,61,6563.868628
101.5,12,6563.900759
104.0,60,6564.071359
97.0,46,6564.204712
102.0,41,6564.326244
99.5,100,6564.642294
102.5,66,6564.868211
107.0,43,6564.988352
90.0,100,6565.276205
99.5,65,6565.46097
106.0,46,6565.5972
105.5,28,6565.675711
91.5,98,6565.964613
108.0,43,6566.114255
103.5,59,6566.287911
107.0,28,6566.384959
87.0,124,6572.908915
95.5,78,6573.162136
39.5,215,6573.953187
108.0,29,6574.037702
97.5,58,6574.212742
101.5,84,6574.526964
106.0,37,6574.635131
99.5,84,6574.891897
105.0,48,6575.031538
104.0,27,6575.113453
101.5,57,6575.284062
100.5,68,6575.559368
88.5,73,6575.771047
105.5,38,6575.884775
100.0,53,6576.034421
103.5,40,6576.153063
70.0,161,6576.616559
79.0,181,6577.128739
81.5,145,6577.623874
105.0,39,6577.757884
93.0,93,6578.055154
97.5,49,6578.206719
81.5,137,6578.6108
95.5,45,6578.739419
-33.5,4,6578.750959
106.5,33,6578.844528
108.5,26,6578.924235
91.5,100,6585.246256
55.0,117,6585.595115
91.0,49,6585.773927
102.5,61,6586.036425
-37.0,7,6586.063001
98.5,45,6586.195908
-30.5,1,6586.199944
97.0,51,6586.345725
104.5,51,6586.489755
98.0,46,6586.628376
103.5,36,6586.739373
83.5,128,6587.1058
107.5,47,6587.24693
107.0,31,6587.341032
98.5,63,6587.531436
80.5,165,6588.082538
89.0,98,6588.381255
106.5,28,6588.478425
82.5,130,6588.86411
102.0,34,6588.967927
-31.0,3,6588.977923
84.0,87,6589.247218
93.0,77,6589.509566
100.5,71,6589.79305
85.0,103,6590.173187
107.5,37,6590.28926
109.5,41,6590.422784
102.5,59,6590.657055
93.0,77,6590.928286
97.0,60,6591.082657
101.5,91,6591.334307
95.5,71,6591.525
104.5,55,6597.739272
100.0,39,6597.860521
40.0,230,6598.544866
91.0,107,6598.868192
110.5,69,6599.145366
99.0,76,6599.374685
100.5,71,6599.592533
98.0,61,6599.7776
87.5,70,6599.995237
103.5,38,6600.132828
100.0,71,6600.342011
100.5,58,6600.512356
97.5,57,6600.689113
63.0,175,6601.282765
100.5,51,6601.431322
98.0,67,6601.628579
-29.0,6,6601.644634
105.5,58,6601.81786
91.5,83,6602.0497
79.5,172,6602.567308
89.5,100,6602.863306
93.0,76,6603.16163
102.5,53,6603.308301
98.0,39,6603.42133
97.5,73,6603.634151
101.0,45,6603.822658
45.0,199,6610.484824
103.0,25,6610.555768
62.5,172,6611.076766
99.0,41,6611.194624
101.5,54,6611.353943
96.5,46,6611.574108
90.5,90,6611.884413
97.5,46,6612.025117
95.5,79,6612.264647
95.0,67,6612.463808
97.5,69,6612.660933
91.0,92,6612.927682
104.0,46,6613.05733
108.0,39,6613.168347
92.0,70,6613.364518
106.0,29,6613.465609
103.0,55,6613.647699
105.0,78,6613.949124
98.5,33,6614.058401
105.0,30,6614.145942
101.0,72,6614.359273
63.0,182,6614.905053
76.0,106,6615.220341
95.0,86,6615.471093
77.5,123,6615.907735
95.5,39,6616.025848
-30.5,1,6616.029981
106.5,45,6616.164523
103.5,41,6616.285433
105.0,59,6616.487631
-36.5,7,6616.51171
101.0,44,6622.32176
89.5,81,6622.561304
102.5,70,6622.833858
76.5,156,6623.311577
104.0,54,6623.541614
53.0,200,6624.432454
95.5,87,6624.75272
102.5,38,6624.872754
-26.0,11,6624.902263
91.0,140,6625.326344
98.0,29,6625.416364
95.5,37,6625.533383
92.0,84,6625.794986
79.5,154,6626.391212
106.0,24,6626.46423
97.0,33,6626.561267
98.5,92,6626.82987
104.5,31,6626.925353
100.5,45,6627.060881
92.0,69,6627.295015
89.5,59,6627.496553
105.5,48,6627.657334
82.5,133,6628.146218
101.0,50,6628.358259
95.5,57,6628.532426
94.0,72,6628.723462
96.5,29,6628.81934
99.5,67,6628.995032
98.5,98,6635.210299
90.0,98,6635.510992
107.5,45,6635.756018
84.5,92,6636.042203
99.5,35,6636.151222
107.0,61,6636.328277
98.5,39,6636.444267
-37.0,13,6636.484775
107.0,61,6636.68845
86.0,116,6637.028018
94.5,95,6637.302198
94.0,102,6637.635662
98.0,40,6637.8317
97.0,31,6637.93083
105.0,32,6638.023633
93.5,75,6638.281146
103.0,13,6638.345653
104.0,50,6638.504699
97.5,76,6638.726739
111.5,52,6638.88775
77.0,122,6639.257065
94.5,53,6639.435703
108.5,42,6639.56626
98.5,94,6639.931604
93.0,75,6640.151151
85.0,127,6640.528684
106.5,42,6640.643703
103.5,58,6640.821375
84.0,125,6641.186941
101.5,70,6641.408554
98.5,65,6641.603613
93.5,90,6647.656322
98.5,57,6647.823847
96.0,58,6647.996521
84.0,146,6648.521651
94.0,102,6648.901804
100.0,53,6649.065976
89.5,108,6649.433402
101.5,54,6649.683348
99.0,76,6649.954057
99.5,30,6650.10712
99.0,16,6650.203145
100.0,98,6650.636838
94.5,68,6650.893908
86.5,139,6651.30147
89.0,56,6651.476552
91.5,81,6651.810102
104.5,49,6651.957634
98.0,46,6652.104766
-30.5,2,6652.110766
98.0,77,6652.3494
91.5,101,6652.647131
95.5,84,6652.964193
85.0,85,6653.190853
99.5,65,6653.356047
108.0,63,6653.521211
83.5,128,6653.872845
105.5,21,6653.926352
93.0,71,6654.113008
101.0,50,6654.265059
87.0,83,6660.733996
104.0,28,6660.824029
-41.0,19,6660.883545
108.0,58,6661.071275
95.0,70,6661.284943
99.5,67,6661.489992
96.0,58,6661.676049
85.5,110,6662.010252
94.5,91,6662.35883
100.0,60,6662.539358
96.5,78,6662.775543
86.0,100,6663.067599
107.0,49,6663.211127
86.0,145,6663.641755
103.5,72,6663.863363
-40.5,49,6664.005891
99.5,44,6664.135537
80.5,124,6664.553121
105.5,52,6664.716678
100.5,43,6664.83272
106.5,59,6664.996806
103.0,75,6665.183876
65.5,131,6665.544169
96.5,41,6665.669281
86.0,75,6665.874314
103.0,41,6665.978949
97.5,60,6666.139478
102.0,43,6666.262002
95.0,65,6666.464054
93.5,77,6672.759431
100.0,72,6672.971115
111.0,47,6673.109356
88.0,53,6673.273226
82.5,110,6673.597889
101.5,66,6673.798999
100.5,71,6674.005417
102.0,24,6674.14323
98.0,68,6674.376945
102.5,47,6674.513034
-32.0,5,6674.53303
77.5,161,6675.012457
93.5,52,6675.162822
87.5,131,6675.550738
99.5,73,6675.770531
99.0,80,6676.034059
106.5,46,6676.246066
102.5,44,6676.377741
105.0,16,6676.427222
91.0,96,6676.700658
99.5,32,6676.796202
-37.5,10,6676.822799
97.5,94,6677.091133
100.5,78,6677.309881
105.0,61,6677.486897
107.5,25,6677.557002
109.0,64,6677.747902
105.5,34,6677.845817
103.5,48,6677.983674
106.5,51,6678.211374
108.5,62,6678.398554
99.0,42,6678.524221
92.5,87,6678.776915
99.0,8,6678.807456
86.5,99,6685.253707
99.5,81,6685.503167
99.0,66,6685.700254
93.5,103,6686.008724
95.5,48,6686.148395
89.5,60,6686.3271
97.0,118,6686.672965
64.0,146,6687.175136
100.5,32,6687.289775
102.0,46,6687.463073
107.0,39,6687.56811
102.0,49,6687.77966
86.5,111,6688.11104
95.5,78,6688.347968
100.5,61,6688.538602
82.5,98,6688.900638
71.5,149,6689.367931
108.0,44,6689.509735
103.0,59,6689.698839
109.0,31,6689.794896
110.0,33,6689.889594
98.0,78,6690.141513
89.0,118,6690.496586
65.5,154,6691.088153
106.5,51,6691.235175
82.0,113,6691.555978
100.0,63,6697.755384
91.5,99,6698.061635
82.0,75,6698.281859
97.5,61,6698.46307
102.0,73,6698.681311
102.5,31,6698.774412
77.5,149,6699.213779
96.0,44,6699.374084
106.5,31,6699.510758
100.0,20,6699.594877
107.0,42,6699.717589
103.0,62,6699.898577
57.5,216,6700.53691
104.0,61,6700.716581
102.5,21,6700.804006
109.5,37,6700.90497
101.0,49,6701.049582
83.0,97,6701.335311
83.5,115,6701.756171
96.0,68,6701.96302
102.5,43,6702.087823
84.0,104,6702.398631
101.5,56,6702.557223
105.5,47,6702.689326
100.5,51,6702.839941
104.5,48,6702.981586
29.5,220,6703.719598
110.0,47,6703.849798
105.5,45,6703.982414
108.0,60,6710.220478
97.0,86,6710.500355
-35.0,7,6710.518362
111.5,45,6710.669058
86.0,90,6710.95647
107.0,29,6711.045055
107.0,24,6711.116079
105.5,36,6711.24422
105.0,39,6711.361771
93.5,45,6711.492086
98.5,72,6711.706107
-31.0,2,6711.711106
99.0,61,6711.974532
107.5,49,6712.114119
98.5,42,6712.236279
103.5,36,6712.341372
106.0,23,6712.411478
98.0,58,6712.574147
102.0,19,6712.629601
99.5,35,6712.729681
99.5,60,6712.90193
95.5,35,6713.008825
104.0,31,6713.094937
72.5,165,6713.565097
93.5,59,6713.738234
102.0,36,6713.861893
87.0,98,6714.198536
-29.0,2,6714.205067
82.5,87,6714.425849
-32.5,3,6714.434878
105.5,25,6714.49942
99.5,71,6714.698471
95.5,78,6714.898494
107.5,79,6715.100579
100.5,72,6715.284233
104.0,47,6715.402846
107.5,46,6715.519907
102.5,62,6715.679497
103.5,63,6715.84005
95.5,67,6716.049961
99.0,62,6722.38778
106.0,75,6722.620211
106.0,57,6722.782883
84.0,145,6723.211809
81.0,110,6723.599032
81.5,110,6723.907421
70.5,107,6724.221428
59.5,208,6724.844399
88.0,108,6725.16028
-32.5,3,6725.16828
98.5,79,6725.462169
98.5,46,6725.596843
38.0,268,6726.375251
95.0,94,6726.649979
100.0,51,6726.803687
110.5,52,6726.953382
108.5,38,6727.071116
90.5,136,6727.550503
104.0,43,6727.676088
76.0,140,6728.083229
96.0,59,6728.251419
105.0,75,6728.472627
77.0,144,6735.128872
98.0,59,6735.302176
87.5,80,6735.541614
103.0,40,6735.666077
106.0,48,6735.811782
53.5,177,6736.429262
80.5,127,6736.821438
95.5,55,6736.980065
99.0,54,6737.140656
100.0,90,6737.399999
68.0,124,6737.772276
100.5,45,6737.903929
76.0,142,6738.4111
96.5,92,6738.673905
107.5,65,6738.853165
107.5,61,6739.033526
104.5,44,6739.163259
93.0,110,6739.482171
101.0,52,6739.627877
100.5,57,6739.815928
91.0,58,6740.028867
107.0,56,6740.228145
109.0,56,6740.386458
81.0,94,6740.687768
-31.5,2,6740.693272
82.5,78,6740.91352
72.0,115,6747.41553
106.0,71,6747.626706
94.0,66,6747.824855
-30.5,1,6747.827859
101.5,43,6747.959298
77.5,178,6748.561614
102.5,71,6748.841137
106.5,50,6748.992792
105.0,55,6749.160406
-31.0,2,6749.166406
99.5,77,6749.396364
97.0,56,6749.558239
77.0,154,6750.012561
99.0,23,6750.077131
94.5,91,6750.348943
101.0,61,6750.530699
101.0,53,6750.744719
102.0,64,6750.947286
97.0,35,6751.046026
90.0,75,6751.267604
99.0,57,6751.433929
71.5,92,6751.71491
104.5,38,6751.840014
104.0,62,6752.022017
-32.5,5,6752.035045
104.0,34,6752.151124
107.0,48,6752.292252
93.0,44,6752.424607
63.0,99,6752.776203
83.0,158,6753.238601
107.5,38,6753.351235
75.5,60,6753.519859
-31.5,3,6753.532831
99.5,105,6759.916716
102.5,20,6759.978967
105.0,64,6760.170063
96.0,82,6760.416133
97.0,46,6760.579676
79.5,121,6760.935548
98.0,45,6761.069249
103.5,50,6761.237515
102.0,34,6761.395697
91.5,82,6761.644876
98.5,46,6761.783923
103.0,32,6761.88003
90.0,105,6762.215966
-28.5,497,6763.765494
109.0,68,6763.972502
95.5,83,6764.265827
100.0,87,6764.511094
100.5,53,6764.668747
98.5,56,6764.830054
96.5,73,6765.041175
97.5,33,6765.140249
81.0,103,6765.495566
108.5,34,6765.587458
-30.5,1,6765.591563
100.0,90,6765.826959
78.0,97,6772.080589
104.0,40,6772.214742
108.5,35,6772.313897
92.0,50,6772.473543
110.0,54,6772.764478
107.0,46,6772.959694
97.5,48,6773.094171
98.5,51,6773.224778
99.5,64,6773.387918
87.0,111,6773.673089
84.5,73,6773.86173
91.5,90,6774.093258
101.5,64,6774.256361
96.0,55,6774.400753
97.5,63,6774.561444
99.0,15,6774.602941
-32.5,5,6774.614975
106.0,29,6774.689516
103.5,52,6774.842696
103.5,33,6774.949264
91.0,79,6775.188412
79.0,146,6775.639614
42.0,201,6776.366439
44.0,232,6777.08215
-31.5,5,6777.095668
99.5,59,6777.273983
91.0,128,6777.638909
97.0,36,6777.751108
95.5,80,6778.018861
98.5,67,6778.265731
88.0,78,6784.659655
96.5,70,6785.007497
102.0,64,6785.212818
98.5,55,6785.41459
92.0,71,6785.623804
102.0,89,6785.941624
94.5,57,6786.107608
94.0,45,6786.240673
88.5,80,6786.478563
102.5,47,6786.631973
102.0,73,6786.889695
93.5,48,6787.044244
102.5,24,6787.124268
93.0,68,6787.322386
105.0,69,6787.534627
103.5,48,6787.674878
93.5,42,6787.801893
83.5,151,6788.241414
93.5,61,6788.4267
106.5,40,6788.543377
98.0,76,6788.758289
100.5,60,6789.009007
81.5,96,6789.279743
100.5,89,6789.538154
36.0,222,6790.16776
90.5,129,6790.538478
95.5,87,6790.805462
-33.0,5,6790.835439
84.0,79,6796.947812
72.0,150,6797.331004
98.0,49,6797.455589
101.5,57,6797.597469
103.0,46,6797.754614
107.0,28,6797.828606
95.0,65,6797.992736
104.0,64,6798.155932
104.0,49,6798.286096
97.0,98,6798.539917
97.5,47,6798.665636
95.0,68,6798.835387
92.0,123,6799.183832
93.5,76,6799.40657
82.5,100,6799.723449
103.0,43,6799.882058
103.0,33,6800.023915
106.0,41,6800.147104
105.5,66,6800.339942
-34.5,7,6800.358448
96.0,77,6800.582601
80.0,126,6800.964976
44.5,229,6801.632771
73.0,108,6802.024725
94.5,62,6802.204902
72.0,164,6802.685862
85.0,110,6809.03984
66.0,165,6809.598866
107.0,21,6809.670478
76.0,116,6810.016134
94.0,44,6810.147222
100.5,45,6810.299439
105.0,44,6810.486126
96.5,31,6810.576249
95.0,70,6810.777273
101.0,79,6811.016249
65.0,153,6811.510653
98.0,48,6811.680418
108.5,36,6811.790629
93.0,49,6811.934199
65.0,107,6812.239506
103.5,67,6812.49897
60.5,143,6812.930218
92.0,87,6813.193823
94.5,49,6813.362167
98.0,88,6813.616882
100.5,58,6813.78355
91.5,82,6814.047969
108.5,41,6814.173654
93.5,31,6814.267695
98.5,35,6814.421379
92.5,51,6814.583076
94.0,83,6814.79152
101.5,66,6814.962741
86.5,74,6821.001425
101.5,28,6821.090522
-31.5,3,6821.100076
96.5,74,6821.416294
95.5,115,6821.754972
93.0,47,6821.897656
87.5,61,6822.081145
101.5,55,6822.247826
-34.5,8,6822.276394
97.5,40,6822.393531
106.0,37,6822.50277
106.5,46,6822.635915
89.0,107,6822.951015
104.0,36,6823.082084
97.0,64,6823.355055
94.0,123,6823.714695
99.5,47,6823.863339
100.0,30,6823.953141
110.0,51,6824.094828
97.5,51,6824.274492
94.0,74,6824.488332
77.5,155,6824.946342
65.5,145,6825.433416
97.0,63,6825.619233
100.0,55,6825.769798
96.5,54,6825.932635
106.5,34,6826.032221
111.0,56,6826.203043
103.0,76,6826.419818
99.0,63,6826.605359
-30.0,8,6826.625387
100.5,27,6826.705241
80.0,103,6827.01324
-46.5,196,6833.712691
97.5,64,6833.930788
100.5,53,6834.083151
104.0,46,6834.218307
107.5,48,6834.355202
99.5,69,6834.556365
94.0,65,6834.74108
95.0,57,6834.904475
104.5,36,6835.010098
107.0,31,6835.096216
92.0,58,6835.267825
96.5,68,6835.46476
90.5,75,6835.739237
56.5,227,6836.383344
90.0,113,6836.675223
94.5,36,6836.766124
95.5,105,6837.106036
96.0,74,6837.295045
90.0,58,6837.447783
98.5,23,6837.507918
80.5,88,6837.767855
105.5,61,6837.962462
89.5,98,6838.27386
103.5,76,6838.563389
91.0,109,6838.912344
79.0,95,6839.196604
98.0,68,6839.442491
106.0,41,6845.683211
99.0,51,6845.835418
71.0,174,6846.349109
99.5,33,6846.453771
94.5,54,6846.613261
101.0,40,6846.738929
93.0,84,6846.979277
104.5,74,6847.271774
89.5,85,6847.523592
70.5,153,6847.971445
72.0,108,6848.293516
93.0,70,6848.493703
98.5,38,6848.61066
103.0,71,6848.851043
89.5,97,6849.209007
105.5,42,6849.346853
104.5,63,6849.505776
