#{"t_start": 1750064445.9942791, "env_id": "my_robotenv-v1"}
r,l,t
99.0,73,6317.32073
107.0,52,6317.475049
-32.5,4,6317.485499
92.0,78,6317.732744
79.5,106,6318.031904
98.0,66,6318.221107
86.5,123,6318.654713
97.5,50,6318.782758
108.0,32,6318.866752
78.5,127,6319.204032
77.0,162,6319.626868
82.0,166,6325.839055
102.5,70,6326.122861
100.5,58,6326.290946
97.5,45,6326.422015
100.0,40,6326.540537
96.0,74,6326.749641
97.5,31,6326.836184
101.0,59,6327.012386
76.5,187,6327.558663
96.5,84,6327.809888
84.0,109,6328.227379
80.0,127,6328.606634
89.5,69,6328.806484
103.0,56,6328.967971
93.5,81,6329.212054
-29.5,2,6329.223057
102.5,32,6329.337576
91.5,68,6329.542228
79.0,92,6329.81004
97.0,74,6330.121737
85.0,78,6330.345274
97.0,27,6330.438783
99.5,51,6330.590819
95.5,54,6330.740833
98.5,57,6330.902864
85.5,85,6331.149438
96.0,54,6331.304963
99.5,122,6331.669145
95.0,51,6331.807666
100.0,67,6337.933803
-30.5,1,6337.938311
92.5,94,6338.293206
64.5,197,6338.885995
94.5,68,6339.088711
90.0,90,6339.368455
103.0,54,6339.53467
79.0,143,6339.952312
102.5,47,6340.105897
107.0,25,6340.234008
94.5,61,6340.426142
56.0,202,6341.014406
107.5,57,6341.189747
108.0,34,6341.293254
-38.5,15,6341.340769
104.5,15,6341.387281
89.5,104,6341.740021
106.5,22,6341.805543
99.5,83,6342.043659
81.0,127,6342.490504
102.0,34,6342.595542
87.0,132,6342.998823
95.0,87,6343.340246
103.5,34,6343.445266
91.5,115,6343.836978
91.0,90,6344.108598
99.0,40,6344.296756
93.5,86,6350.585831
83.5,84,6350.858389
85.5,138,6351.319969
97.0,69,6351.498632
103.5,67,6351.674174
-32.5,3,6351.682173
87.0,107,6351.955837
100.5,81,6352.176872
88.5,92,6352.407412
96.0,104,6352.723131
107.0,54,6352.901173
98.0,88,6353.221921
99.5,45,6353.409085
85.5,103,6353.710135
103.0,65,6353.898168
88.0,87,6354.155728
100.5,88,6354.423281
99.0,46,6354.561406
100.5,51,6354.72295
60.0,177,6355.279704
105.0,49,6355.446514
102.5,44,6355.577574
95.5,65,6355.771936
100.5,69,6355.973869
94.5,72,6356.191494
79.5,122,6356.565117
94.5,66,6362.618823
86.0,89,6362.891602
-37.5,12,6362.9296
97.0,43,6363.055231
99.0,76,6363.286827
100.0,75,6363.504996
-36.5,11,6363.550505
103.0,29,6363.632013
94.0,92,6363.988836
73.0,115,6364.325322
101.5,76,6364.548366
105.0,45,6364.674974
107.5,34,6364.767996
89.0,62,6364.948203
103.5,51,6365.09676
90.5,105,6365.404475
94.5,73,6365.611622
91.0,79,6365.873275
104.0,29,6365.992975
96.5,52,6366.127991
77.5,157,6366.534173
79.5,106,6366.807601
95.5,72,6366.994741
-40.0,19,6367.043248
102.5,59,6367.201972
105.0,34,6367.292985
98.5,76,6367.491362
107.0,25,6367.55447
107.5,50,6367.685041
102.0,44,6367.799088
85.5,87,6368.060742
108.5,38,6368.173401
101.0,52,6368.343462
99.0,58,6368.525987
101.5,46,6374.840166
100.5,80,6375.136938
91.0,82,6375.379141
83.0,79,6375.60859
96.5,77,6375.903974
97.0,59,6376.074545
94.5,74,6376.288817
91.5,59,6376.462381
97.5,65,6376.652489
84.0,88,6376.902089
99.0,72,6377.108951
103.0,48,6377.249139
89.5,102,6377.549108
100.0,35,6377.647013
88.0,115,6378.042356
96.5,52,6378.231878
23.0,338,6379.307456
91.5,73,6379.555635
98.5,76,6379.841642
60.5,209,6380.446576
67.5,152,6380.890377
-31.5,2,6380.897377
101.0,29,6380.978888
77.5,122,6387.479944
75.0,109,6387.806792
105.0,53,6387.965505
109.5,33,6388.066647
107.0,43,6388.197308
93.5,45,6388.325476
106.5,60,6388.499671
69.5,121,6388.984675
104.0,35,6389.110209
107.0,47,6389.280311
104.5,48,6389.484039
92.0,101,6389.813684
104.0,38,6389.927372
98.0,66,6390.235978
93.0,67,6390.433558
102.5,86,6390.654304
99.5,68,6390.829894
101.5,56,6390.970573
-36.0,18,6391.024137
-31.0,6,6391.040691
104.0,19,6391.094338
91.0,111,6391.467924
90.0,103,6391.748623
96.5,83,6392.014134
53.0,243,6392.776608
-14.0,398,6400.107418
99.5,35,6400.216434
81.5,112,6400.548342
78.5,153,6401.031202
103.0,53,6401.233527
103.0,50,6401.365736
93.5,70,6401.547825
106.0,43,6401.660473
97.5,106,6401.938183
101.0,48,6402.067399
76.5,154,6402.469456
106.0,57,6402.616849
106.5,34,6402.707894
96.0,65,6402.885566
74.0,191,6403.512486
109.0,37,6403.631917
103.0,44,6403.781199
107.5,32,6403.95596
104.5,58,6404.133715
88.0,89,6404.410583
103.0,51,6404.571711
83.0,80,6404.807383
101.0,40,6404.93217
101.5,41,6405.056725
83.5,112,6405.392783
105.5,41,6405.506925
106.5,66,6405.703993
95.5,44,6405.881685
83.5,101,6412.135938
80.0,139,6412.549626
94.0,76,6412.770516
105.0,43,6412.959081
100.0,57,6413.150012
95.0,81,6413.397101
93.5,98,6413.686854
102.5,42,6413.811512
100.0,18,6413.869051
84.0,69,6414.071241
109.0,64,6414.259188
104.0,41,6414.371624
-31.0,2,6414.377639
76.5,128,6414.79689
108.0,88,6415.126273
-30.5,1,6415.130274
108.0,53,6415.271827
97.5,54,6415.415128
-38.0,17,6415.461693
103.0,46,6415.577768
102.0,80,6415.792905
104.0,37,6415.89222
96.5,36,6416.014819
96.0,89,6416.249608
92.5,104,6416.512276
97.5,88,6416.742466
103.5,37,6416.843263
-31.5,2,6416.856258
101.5,54,6417.018971
99.5,76,6417.264801
-30.5,5,6417.281811
105.0,44,6417.412167
103.0,40,6417.531245
98.5,66,6417.767011
95.5,88,6418.025892
103.5,71,6424.401409
83.5,114,6424.734025
79.0,150,6425.322826
102.5,55,6425.492828
103.0,54,6425.651672
88.0,109,6425.958966
102.5,26,6426.057014
94.5,77,6426.280192
102.5,62,6426.46725
107.5,55,6426.622119
106.5,63,6426.809032
111.5,38,6426.942677
84.0,120,6427.34189
103.5,52,6427.496416
-40.0,23,6427.563216
83.5,122,6427.918877
109.0,40,6428.030878
94.0,66,6428.22362
105.0,60,6428.402769
89.0,77,6428.619858
101.5,75,6428.833926
96.0,86,6429.148565
92.0,60,6429.332132
96.5,35,6429.461583
-38.0,14,6429.502087
95.5,73,6429.735227
98.0,56,6429.923452
101.5,52,6430.083655
97.0,54,6430.237002
93.5,79,6430.4621
93.0,89,6436.76727
77.5,133,6437.176805
96.5,55,6437.373045
102.5,54,6437.593627
92.0,62,6437.769129
99.5,70,6437.969279
79.0,116,6438.356635
87.5,71,6438.564939
99.0,81,6438.803645
100.5,31,6438.893777
100.0,41,6439.016
91.5,76,6439.237233
107.0,67,6439.488096
98.0,36,6439.622081
93.0,84,6439.862873
84.0,142,6440.289011
92.0,77,6440.509895
97.0,42,6440.631976
-31.0,19,6440.684544
104.0,62,6440.868782
103.5,12,6440.901357
104.0,23,6440.966894
97.0,116,6441.303682
103.0,61,6441.563199
109.5,63,6441.764992
86.5,88,6442.018598
90.5,73,6442.256393
98.5,64,6442.433233
95.5,43,6442.561203
97.0,57,6442.737557
83.5,98,6443.026937
108.5,48,6449.301439
105.5,88,6449.568433
99.0,65,6449.772767
110.0,53,6450.00656
99.0,36,6450.114169
106.0,62,6450.300462
91.5,68,6450.532022
101.0,17,6450.602638
79.5,118,6450.953575
65.5,143,6451.371168
104.5,49,6451.509604
74.0,152,6452.026219
75.5,151,6452.477418
99.5,53,6452.622942
-31.5,3,6452.632932
90.0,100,6452.929953
-30.5,1,6452.933822
91.5,66,6453.129889
96.0,48,6453.271408
97.5,52,6453.425751
102.5,49,6453.563848
106.0,53,6453.718483
102.0,51,6453.893329
100.5,57,6454.097245
105.0,17,6454.149817
104.5,34,6454.25484
103.0,60,6454.425495
62.0,189,6454.995839
71.5,114,6455.365983
95.0,42,6455.535479
66.0,170,6462.149206
51.5,152,6462.666156
80.5,152,6463.096044
93.0,78,6463.327174
105.0,67,6463.517909
-39.5,18,6463.569481
106.5,49,6463.728044
86.0,92,6463.993938
92.0,103,6464.309144
95.0,46,6464.494428
106.5,42,6464.607608
100.5,86,6464.82672
92.5,95,6465.092781
106.0,72,6465.298141
97.0,61,6465.460553
98.5,56,6465.607135
95.5,86,6465.839231
101.5,43,6465.951492
97.5,68,6466.127361
108.5,51,6466.27683
103.0,59,6466.467071
107.5,48,6466.629782
91.5,85,6466.894768
-33.0,5,6466.925772
92.0,100,6467.306304
99.5,32,6467.40538
78.0,152,6467.860565
97.5,86,6474.105345
86.5,70,6474.287606
91.0,56,6474.484905
102.5,53,6474.621627
86.0,78,6474.82362
98.5,54,6474.990146
103.5,95,6475.238362
82.5,88,6475.470999
98.0,59,6475.624486
-29.5,6,6475.639486
103.0,46,6475.758107
102.0,66,6475.938842
76.5,143,6476.389941
106.0,59,6476.627048
100.0,75,6476.825777
103.5,73,6477.010975
92.0,68,6477.187607
97.5,80,6477.412859
105.5,55,6477.552531
106.0,61,6477.775574
94.0,62,6477.931486
101.0,62,6478.087808
99.5,49,6478.211823
97.5,36,6478.306071
108.0,54,6478.455856
66.5,158,6478.871538
58.0,188,6479.471042
104.0,31,6479.56906
88.5,116,6486.030613
100.0,59,6486.220676
102.5,52,6486.400038
97.0,85,6486.719891
86.0,74,6486.959493
94.0,73,6487.193217
-31.0,2,6487.200205
109.5,52,6487.356751
96.5,46,6487.493127
95.0,55,6487.656739
97.5,65,6487.844862
99.5,80,6488.079762
104.0,67,6488.277797
99.0,43,6488.435324
76.5,137,6488.883718
108.0,51,6489.032769
88.5,92,6489.343587
96.0,48,6489.482226
87.5,83,6489.73329
104.5,42,6489.852304
86.0,94,6490.135919
92.5,97,6490.482083
107.5,57,6490.681444
92.0,69,6490.907507
98.5,45,6491.107685
107.5,65,6491.399282
87.5,94,6491.653548
84.5,109,6491.996702
96.0,48,6492.184913
104.5,26,6492.267073
-31.0,2,6492.274073
107.5,39,6492.391405
96.5,49,6498.850112
107.0,37,6498.982884
105.5,53,6499.149456
97.0,54,6499.338499
99.5,72,6499.557497
100.0,58,6499.711627
91.0,106,6499.992174
88.0,110,6500.304784
100.0,47,6500.434393
93.0,92,6500.682599
96.0,87,6500.979811
97.5,57,6501.141368
103.0,77,6501.364525
104.5,48,6501.497067
84.5,100,6501.796143
101.5,71,6501.99578
101.5,38,6502.094881
90.0,77,6502.291932
104.5,50,6502.453564
102.5,49,6502.581575
98.0,79,6502.786175
89.0,81,6503.064332
92.0,61,6503.252366
101.5,40,6503.368398
94.0,66,6503.611046
94.5,73,6503.86354
102.0,48,6504.00867
105.5,43,6504.137369
105.5,27,6504.229653
101.5,58,6504.430295
91.5,78,6504.751866
103.5,54,6504.888903
50.0,233,6511.407038
100.0,69,6511.63662
-35.5,9,6511.670131
92.0,71,6511.881171
82.5,136,6512.381276
106.5,29,6512.502804
100.5,70,6512.721601
62.5,154,6513.286424
92.0,70,6513.506529
94.0,87,6513.770998
94.0,71,6513.992796
102.0,50,6514.141974
104.0,43,6514.268108
96.5,109,6514.589353
85.5,95,6514.864642
104.0,52,6515.01729
76.0,113,6515.409928
88.5,82,6515.65601
101.0,25,6515.729518
92.5,72,6515.953689
101.5,62,6516.138784
102.5,52,6516.286908
78.0,97,6516.581449
94.5,75,6516.804551
91.5,70,6517.005764
107.5,37,6517.108894
81.0,175,6523.781368
104.0,79,6524.016612
102.0,57,6524.186281
95.5,119,6524.538389
104.5,14,6524.603413
44.0,269,6525.487859
106.0,67,6525.683187
86.5,98,6525.979952
-31.5,3,6525.986951
90.0,91,6526.233304
98.0,46,6526.387345
104.0,74,6526.648886
84.5,81,6526.86403
105.5,47,6526.985169
69.5,135,6527.415877
95.0,63,6527.621815
101.5,62,6527.846362
99.0,76,6528.074042
102.5,37,6528.178062
102.0,36,6528.270078
56.5,160,6528.729754
-30.5,12,6528.774276
104.5,39,6528.902894
90.5,99,6529.154391
107.0,31,6529.240374
101.0,40,6529.342419
95.0,57,6529.484808
95.5,56,6535.630638
29.5,280,6536.453128
82.0,98,6536.809153
76.0,102,6537.074812
87.5,80,6537.294914
88.0,71,6537.502405
107.5,61,6537.664066
84.0,133,6538.011683
85.0,106,6538.28341
104.5,76,6538.481577
109.5,55,6538.628829
103.5,60,6538.830959
94.0,68,6539.049501
92.5,69,6539.333631
74.0,189,6539.993216
109.5,60,6540.148505
99.0,43,6540.259614
106.0,56,6540.409228
84.5,119,6540.7155
101.0,49,6540.840063
106.0,43,6540.951116
95.5,73,6541.138237
21.5,268,6548.084208
108.0,36,6548.192529
101.0,69,6548.430403
102.5,60,6548.615017
103.0,78,6548.845475
44.0,160,6549.352144
107.0,21,6549.454894
101.0,77,6549.652764
92.5,58,6549.842296
97.5,43,6549.958734
93.0,74,6550.155949
-29.0,2,6550.16192
-30.5,1,6550.16392
79.5,145,6550.566795
91.5,67,6550.742021
103.5,22,6550.800591
101.5,24,6550.861099
98.0,86,6551.08397
102.0,67,6551.263153
102.5,59,6551.449221
74.5,141,6551.900845
86.5,107,6552.299079
87.0,70,6552.502693
105.0,37,6552.630724
81.5,146,6553.099469
94.5,95,6553.385757
102.0,67,6553.61462
94.5,93,6553.963971
90.0,82,6560.374225
103.0,30,6560.474342
98.5,73,6560.761112
100.0,72,6561.037924
104.0,58,6561.208923
102.0,66,6561.403859
99.5,37,6561.516973
97.5,50,6561.680338
99.5,61,6561.863553
65.5,93,6562.156456
109.5,64,6562.343668
102.0,58,6562.520371
-30.5,1,6562.539345
72.0,167,6563.079107
100.0,65,6563.269226
103.0,72,6563.482248
81.5,77,6563.717335
97.0,60,6563.889246
104.0,32,6563.981267
101.0,34,6564.078364
77.0,121,6564.42838
100.5,65,6564.66943
85.0,84,6564.922785
96.5,74,6565.135072
99.5,62,6565.316363
89.5,87,6565.559692
109.5,44,6565.68771
102.5,36,6565.802346
-35.0,7,6565.822314
85.0,88,6566.097211
101.0,76,6566.341449
105.0,61,6566.561855
104.0,55,6572.837729
103.0,34,6572.957985
-31.0,2,6572.966986
97.0,44,6573.096596
-34.5,6,6573.118596
105.0,67,6573.347372
82.0,90,6573.721696
93.0,96,6574.016702
102.0,63,6574.205742
98.5,37,6574.372295
103.0,23,6574.441033
105.5,63,6574.634137
99.5,58,6574.810355
104.5,72,6575.024537
110.5,40,6575.149981
110.0,56,6575.30734
99.5,72,6575.602451
102.0,78,6575.824615
86.0,111,6576.150062
78.5,104,6576.4404
94.5,42,6576.562997
104.5,36,6576.672719
-30.5,1,6576.676719
98.5,79,6576.894499
95.5,58,6577.063168
89.0,72,6577.268352
98.0,64,6577.49394
104.0,44,6577.66435
94.5,102,6577.997534
103.0,53,6578.160093
95.5,79,6578.395941
97.5,30,6578.481527
67.5,165,6578.961776
60.0,181,6585.52856
83.5,62,6585.748918
89.0,81,6586.073437
105.0,51,6586.223945
103.5,43,6586.350271
108.0,44,6586.472754
102.5,37,6586.590369
61.5,179,6587.107803
106.5,58,6587.280455
85.5,68,6587.48485
96.5,72,6587.702912
107.0,38,6587.820989
99.0,50,6588.022968
-33.5,4,6588.033943
96.0,46,6588.169062
-30.5,3,6588.177063
22.0,269,6589.008509
93.0,56,6589.171195
106.0,24,6589.263219
98.5,85,6589.555108
66.0,108,6589.973864
90.0,110,6590.343051
100.5,46,6590.505795
86.0,74,6590.809274
101.5,61,6590.985795
99.0,53,6591.126171
101.5,19,6591.178678
92.0,54,6591.321305
103.0,61,6591.487019
69.5,115,6597.882793
87.0,116,6598.223068
101.5,38,6598.3342
77.5,166,6598.832609
90.0,95,6599.195912
82.5,84,6599.447375
101.5,21,6599.504933
95.0,46,6599.659574
72.5,155,6600.149278
101.5,16,6600.196874
84.0,94,6600.4748
103.5,43,6600.610522
99.0,56,6600.782254
94.5,47,6600.946545
85.0,88,6601.252765
100.0,90,6601.509428
85.5,116,6601.858222
106.0,73,6602.074773
78.5,122,6602.428626
98.0,64,6602.616579
108.5,48,6602.758173
99.5,76,6603.030008
102.0,31,6603.149607
97.0,65,6603.334327
89.0,99,6603.6181
97.5,68,6603.877794
100.5,59,6604.045775
102.0,94,6610.402173
98.5,57,6610.566767
103.5,68,6610.77235
106.0,51,6610.930027
71.0,131,6611.317396
95.5,96,6611.734093
86.5,68,6611.934561
103.0,44,6612.068683
102.0,36,6612.173531
106.5,38,6612.287539
101.5,45,6612.419213
43.0,263,6613.182347
99.5,77,6613.409026
101.5,80,6613.727848
95.0,92,6614.011891
105.5,18,6614.073428
101.0,65,6614.267574
108.0,33,6614.363274
101.5,88,6614.629092
99.0,26,6614.705136
101.5,54,6614.86846
96.5,67,6615.067694
101.5,71,6615.278908
93.0,103,6615.595739
103.0,7,6615.622263
98.5,70,6615.879467
88.5,79,6616.122944
64.0,156,6622.281249
97.5,60,6622.469296
87.0,120,6622.888365
103.5,56,6623.059409
106.5,53,6623.212561
106.0,19,6623.271083
84.5,117,6623.690372
96.5,80,6624.163613
98.0,45,6624.354675
84.5,131,6624.821229
84.0,80,6625.065791
91.5,73,6625.280835
101.0,64,6625.479874
101.0,91,6625.762455
100.5,71,6626.087171
89.0,47,6626.261195
101.0,81,6626.497758
103.0,76,6626.725793
84.0,135,6627.147491
93.5,64,6627.351523
100.0,27,6627.455553
104.0,45,6627.590088
108.5,47,6627.801857
72.5,155,6628.366259
93.0,60,6628.543937
86.5,79,6628.751834
97.0,61,6628.932392
103.5,59,6629.086547
94.5,88,6635.291317
87.5,108,6635.702507
101.5,54,6635.90417
99.5,45,6636.035204
90.5,96,6636.321271
97.0,38,6636.433272
88.5,66,6636.65445
-39.5,8,6636.67745
74.5,156,6637.136604
91.0,87,6637.388219
100.0,67,6637.615661
88.5,104,6638.006605
92.5,59,6638.180132
99.5,52,6638.407677
85.5,98,6638.690736
102.5,49,6638.849751
104.5,28,6638.932259
108.0,30,6639.016987
82.5,93,6639.308085
90.0,43,6639.458226
101.0,59,6639.63477
95.5,81,6639.957113
75.0,86,6640.218657
91.5,131,6640.597702
-32.5,3,6640.606702
95.5,51,6640.754854
100.0,57,6640.927418
99.5,28,6641.006413
81.5,164,6641.502571
103.5,29,6641.593104
103.5,32,6641.68314
105.5,48,6647.607796
82.5,99,6647.903507
105.5,47,6648.04603
96.5,90,6648.304617
106.5,43,6648.552157
102.5,44,6648.748254
56.5,178,6649.303551
82.0,115,6649.762373
97.5,24,6649.833883
95.5,85,6650.249653
83.5,94,6650.689358
103.0,38,6650.822891
100.0,56,6650.996925
84.0,109,6651.321982
83.0,93,6651.60806
100.5,70,6651.896126
85.0,141,6652.338399
102.5,87,6652.598605
107.5,26,6652.676117
87.5,75,6652.962194
34.0,319,6653.809333
96.5,54,6653.952861
103.5,35,6654.049498
95.0,59,6654.202551
98.5,72,6660.60187
99.0,36,6660.757513
106.0,50,6660.920712
96.5,113,6661.272949
99.0,87,6661.544032
86.5,95,6661.83159
100.5,69,6662.050762
95.5,65,6662.291306
104.5,73,6662.537869
101.5,49,6662.686513
42.0,192,6663.253635
99.0,63,6663.434193
93.5,96,6663.729836
79.0,72,6663.940382
107.5,29,6664.024519
101.0,28,6664.104542
101.0,114,6664.50061
97.5,76,6664.733677
103.0,46,6664.855756
104.5,49,6664.991786
69.5,181,6665.449651
103.0,50,6665.618761
102.5,43,6665.737292
101.0,29,6665.818801
-30.5,1,6665.821801
93.5,71,6666.006458
70.0,149,6666.430544
92.0,96,6672.795898
107.5,38,6672.901556
100.5,38,6673.016133
109.0,31,6673.106305
104.0,54,6673.273195
91.5,99,6673.559303
97.0,33,6673.663851
102.5,58,6673.834579
106.5,64,6674.025418
106.0,29,6674.20434
16.5,341,6675.223331
102.0,69,6675.426039
-31.5,7,6675.449604
83.5,81,6675.692933
-30.5,1,6675.696933
98.0,58,6675.894829
106.0,57,6676.089223
96.5,94,6676.415251
97.5,62,6676.594518
93.5,131,6676.964944
106.0,41,6677.086104
99.0,83,6677.326854
99.5,94,6677.593672
103.5,67,6677.790211
90.5,86,6678.039745
103.5,42,6678.23937
104.5,44,6678.367012
102.0,23,6678.437058
92.0,106,6678.752889
83.5,96,6685.19713
108.0,79,6685.437596
97.0,59,6685.616239
76.5,103,6685.922678
101.5,13,6685.958219
108.5,35,6686.065263
101.5,28,6686.147402
104.5,25,6686.219966
105.0,57,6686.392212
107.5,48,6686.532291
108.0,49,6686.679965
89.0,89,6687.007718
100.5,35,6687.108571
93.5,76,6687.387981
71.0,111,6687.785671
98.5,81,6688.023966
102.5,56,6688.19159
107.5,45,6688.325399
91.0,59,6688.504597
104.0,44,6688.635921
96.5,55,6688.874127
97.0,70,6689.093738
102.0,89,6689.373932
102.5,55,6689.546293
99.0,27,6689.623824
105.0,43,6689.766383
98.5,29,6689.857478
105.5,70,6690.083352
93.0,78,6690.317807
97.0,32,6690.410027
103.5,36,6690.527592
112.5,45,6690.664232
-29.5,1,6690.667266
74.0,150,6691.234208
84.0,92,6691.49447
100.5,47,6691.630726
75.5,118,6698.007094
97.5,93,6698.281831
99.5,38,6698.394506
105.0,50,6698.545181
93.5,73,6698.760448
46.5,237,6699.555336
86.0,122,6699.922657
100.5,59,6700.08941
99.5,33,6700.189525
91.0,84,6700.434735
71.5,153,6700.906941
108.5,40,6701.021076
97.0,40,6701.143186
100.5,42,6701.267771
100.0,63,6701.509435
101.5,42,6701.656068
83.5,139,6702.071182
94.0,95,6702.350119
103.0,70,6702.555223
100.0,54,6702.706921
103.5,45,6702.841502
109.5,40,6702.95861
106.5,52,6703.10623
105.0,76,6703.328921
104.5,43,6703.510642
97.5,52,6703.705607
78.0,109,6704.020936
96.5,46,6710.21551
78.5,136,6710.657033
93.0,72,6710.871846
97.0,57,6711.067568
93.0,62,6711.273746
96.5,89,6711.535074
95.5,95,6711.83821
89.5,72,6712.102146
98.5,94,6712.372912
100.5,54,6712.535096
100.0,72,6712.741205
-31.0,2,6712.747988
107.5,61,6712.92393
102.0,50,6713.068431
91.5,100,6713.352757
105.0,38,6713.461898
80.0,155,6713.9797
100.5,56,6714.1321
91.0,47,6714.272665
82.0,114,6714.56495
90.5,102,6714.840894
104.0,63,6715.003536
101.0,58,6715.15215
94.0,98,6715.401844
95.0,73,6715.584006
100.0,73,6715.772568
103.0,65,6715.960947
102.0,51,6716.132498
95.0,90,6722.551653
110.5,58,6722.721326
106.5,41,6722.839949
95.0,75,6723.065188
104.5,68,6723.279305
108.5,46,6723.463419
100.5,66,6723.65296
102.0,51,6723.796581
72.5,137,6724.190428
93.0,77,6724.441104
101.5,42,6724.562118
80.5,140,6724.959564
107.5,61,6725.141279
100.5,61,6725.361626
106.5,49,6725.521762
53.0,115,6725.856566
102.5,50,6726.00199
55.0,153,6726.453432
104.5,51,6726.602673
-36.5,7,6726.621681
108.0,42,6726.745123
110.5,69,6726.946353
78.5,94,6727.220728
85.5,104,6727.60959
106.5,36,6727.723606
101.5,13,6727.758229
69.5,109,6728.071257
106.5,51,6728.219854
98.5,65,6728.406096
87.5,112,6734.96508
102.0,61,6735.148417
82.5,104,6735.463059
41.0,208,6736.183531
85.5,103,6736.48877
104.0,24,6736.557818
104.0,48,6736.697427
96.0,58,6736.88501
99.0,91,6737.150253
-25.5,12,6737.1868
106.0,25,6737.260346
66.0,104,6737.555395
85.0,82,6737.810833
93.5,80,6738.100893
72.5,153,6738.571819
101.5,71,6738.773081
79.0,125,6739.141227
97.0,59,6739.309583
88.5,113,6739.634846
88.5,61,6739.833936
102.0,52,6740.035987
103.5,29,6740.150572
88.5,89,6740.409015
94.5,49,6740.571694
-31.5,7,6740.597218
102.0,43,6740.72028
94.5,35,6740.817385
98.0,61,6740.997631
99.5,98,6747.441501
81.5,152,6747.899963
67.5,175,6748.494436
101.0,81,6748.80908
107.0,42,6748.934227
95.5,66,6749.136903
99.0,40,6749.259191
67.0,192,6749.818914
98.5,62,6750.001562
92.5,83,6750.232753
100.0,62,6750.426585
92.0,54,6750.613563
76.0,115,6750.999988
43.5,208,6751.606159
97.0,50,6751.776417
109.5,66,6751.969433
94.5,77,6752.212208
38.5,253,6753.026045
97.5,77,6753.250169
103.5,27,6753.326737
87.0,86,6753.572369
105.0,28,6759.732803
92.5,65,6759.930412
89.5,66,6760.128552
100.0,60,6760.300674
97.0,43,6760.430133
61.0,188,6761.01171
98.5,16,6761.062246
98.0,90,6761.419695
99.0,47,6761.552317
104.0,38,6761.667903
108.5,35,6761.76895
100.0,45,6761.910213
97.5,64,6762.11916
83.0,123,6762.475781
105.0,58,6762.641028
102.0,68,6762.858243
93.0,90,6763.148597
98.5,83,6763.459752
88.0,86,6763.702
104.5,33,6763.80908
108.0,40,6763.926268
103.0,79,6764.182018
105.0,53,6764.353
47.5,171,6764.854593
100.5,56,6765.014175
105.5,33,6765.106271
98.5,56,6765.293881
105.5,17,6765.362925
95.0,53,6765.529938
-30.5,1,6765.533487
92.5,59,6765.688744
101.5,56,6765.837532
95.5,76,6772.020964
99.5,41,6772.158199
72.0,172,6772.865618
105.0,51,6773.024609
100.5,47,6773.148211
85.5,119,6773.452938
106.5,49,6773.576011
81.0,102,6773.839744
93.0,92,6774.076288
64.0,172,6774.521881
12.5,255,6775.266522
108.5,38,6775.392227
97.0,33,6775.488908
86.0,91,6775.820922
105.0,41,6776.014919
100.5,59,6776.200181
101.0,57,6776.362437
67.5,181,6776.921691
105.5,44,6777.046121
90.0,72,6777.273012
95.0,69,6777.465188
102.5,5,6777.479189
54.0,166,6777.997826
97.5,79,6784.429792
91.5,52,6784.604045
97.5,73,6784.946956
99.0,46,6785.115551
102.5,54,6785.276007
90.5,57,6785.480156
98.0,58,6785.665373
94.0,69,6785.904982
100.0,35,6786.015438
83.5,92,6786.283789
103.5,39,6786.39998
102.0,62,6786.585296
101.0,44,6786.732018
99.0,58,6786.96071
104.5,42,6787.085259
97.0,78,6787.314385
103.0,39,6787.426997
90.5,91,6787.704389
106.0,23,6787.770893
95.5,56,6787.935585
85.5,74,6788.154865
105.0,53,6788.314518
106.0,26,6788.391618
103.0,55,6788.552374
90.0,95,6788.859399
86.5,74,6789.111142
104.5,73,6789.321027
97.5,66,6789.505154
65.0,155,6789.947576
101.5,37,6790.058662
102.0,69,6790.256781
94.0,75,6790.466959
90.5,45,6790.600531
98.0,96,6796.805384
96.5,27,6796.87579
102.5,47,6796.997267
105.0,49,6797.126119
107.5,40,6797.228526
109.5,49,6797.348518
100.0,65,6797.512795
81.0,122,6797.864824
82.0,112,6798.148932
102.5,46,6798.269097
88.0,55,6798.410814
103.5,64,6798.576517
91.0,112,6798.868606
99.5,52,6799.03526
69.5,140,6799.427572
104.0,27,6799.505248
104.5,74,6799.741954
103.0,70,6800.026022
103.0,51,6800.177705
101.5,34,6800.276434
103.5,55,6800.430987
103.5,40,6800.55063
87.5,62,6800.733314
106.5,61,6800.913496
105.5,51,6801.074025
98.0,92,6801.344302
104.0,47,6801.480393
99.0,50,6801.625772
108.0,26,6801.69973
103.5,63,6801.936199
81.5,142,6802.372791
108.5,31,6802.468926
107.0,44,6802.598672
69.0,143,6809.055093
88.5,91,6809.347225
100.0,63,6809.566286
35.5,134,6809.980591
-30.5,2,6809.988135
90.5,56,6810.154787
-35.0,11,6810.19033
102.5,23,6810.26287
96.0,87,6810.591802
84.0,111,6810.908962
100.0,7,6810.934668
82.0,79,6811.16766
104.5,20,6811.26376
96.0,40,6811.394005
92.0,66,6811.584868
90.0,91,6811.878364
98.5,54,6812.037295
98.5,70,6812.237013
104.5,41,6812.39783
98.0,79,6812.658292
107.0,73,6812.872701
92.0,54,6813.038777
98.5,85,6813.32041
105.0,58,6813.482175
108.5,50,6813.629907
93.5,35,6813.735041
106.0,27,6813.817117
100.0,56,6814.003967
101.0,39,6814.117088
112.5,60,6814.29926
111.5,38,6814.48397
