#{"t_start": 1750064445.9882784, "env_id": "my_robotenv-v1"}
r,l,t
56.0,145,5097.499832
85.5,75,5097.716853
79.0,94,5098.00219
97.0,66,5098.242438
72.0,118,5098.583213
99.5,47,5098.715369
108.0,66,5098.89037
79.5,132,5099.265325
101.5,46,5099.400743
69.5,170,5099.875832
81.0,123,5100.279366
87.5,84,5100.49792
99.0,19,5100.548518
101.0,58,5100.697594
99.5,10,5100.723131
106.5,47,5100.847776
97.5,40,5100.949938
90.0,128,5101.280445
106.5,51,5101.40985
77.5,147,5101.836278
67.0,108,5102.14647
89.0,72,5102.407941
55.0,148,5102.943257
98.0,53,5109.087785
106.5,41,5109.207848
-48.0,27,5109.355497
81.5,128,5109.744129
35.5,187,5110.318513
-28.5,5,5110.33154
71.5,177,5110.837953
102.5,60,5111.008296
41.0,158,5111.523072
65.5,193,5112.088626
66.5,170,5112.611596
106.5,76,5112.867036
102.0,44,5112.989676
94.0,29,5113.075256
92.5,71,5113.322149
91.5,105,5113.662322
102.5,27,5113.758317
92.5,60,5113.936988
101.5,90,5114.199389
76.0,144,5114.682397
48.0,200,5115.39462
106.0,30,5121.019866
-28.5,6,5121.044867
104.0,51,5121.189382
102.5,58,5121.356199
98.5,53,5121.520742
70.0,147,5121.948068
93.0,60,5122.176104
86.0,146,5122.647882
76.5,106,5122.953555
98.0,67,5123.151613
111.0,55,5123.311139
97.0,74,5123.547307
91.0,108,5123.858469
95.0,78,5124.150518
87.5,92,5124.474569
97.5,52,5124.623096
108.0,38,5124.739133
97.5,84,5124.983676
100.5,53,5125.138071
104.5,57,5125.316105
83.0,106,5125.621796
88.0,91,5125.887331
50.5,209,5126.59342
99.5,38,5126.711949
49.5,231,5133.546799
61.5,119,5133.894361
106.5,27,5133.976874
-31.5,2,5133.982874
92.5,86,5134.228422
102.0,65,5134.421555
104.5,31,5134.512203
94.5,71,5134.72624
99.0,50,5134.942312
13.5,389,5136.061913
104.5,50,5136.203441
104.5,44,5136.331458
83.0,98,5136.613526
91.5,57,5136.800562
97.5,84,5137.087137
93.5,100,5137.385341
-31.5,2,5137.392329
81.5,106,5137.718891
102.0,47,5137.854417
85.5,119,5138.211003
97.0,84,5138.460084
69.0,167,5139.012316
73.5,106,5139.325014
97.5,51,5139.463542
65.0,185,5145.921837
86.0,82,5146.154382
92.0,106,5146.470438
-4.5,406,5147.71216
102.0,67,5147.894208
106.5,72,5148.092367
81.0,76,5148.303915
96.0,70,5148.515462
99.0,79,5148.731499
97.5,61,5148.904553
105.0,48,5149.035571
68.0,196,5149.656992
56.0,195,5150.215591
98.0,52,5150.370128
80.0,62,5150.544372
33.5,293,5151.491426
106.0,37,5151.634445
97.5,55,5157.206382
79.0,125,5157.576011
99.5,59,5157.819179
104.5,53,5157.98471
84.0,80,5158.208258
95.5,100,5158.496314
102.0,32,5158.594338
104.0,45,5158.738751
-31.0,2,5158.744767
56.0,152,5159.236304
94.0,73,5159.443972
89.0,90,5159.744052
100.0,17,5159.820072
103.0,8,5159.847582
79.5,129,5160.214673
90.5,109,5160.614471
97.5,75,5160.827508
103.0,36,5160.93703
106.5,34,5161.036597
88.0,86,5161.319625
104.0,85,5161.570792
85.0,70,5161.846575
92.5,83,5162.115161
105.0,32,5162.201834
72.0,160,5162.655398
94.5,96,5162.928468
59.0,205,5169.670898
88.0,67,5169.855811
100.5,56,5170.014327
103.0,46,5170.142962
93.5,24,5170.212563
108.5,35,5170.316695
-30.5,1,5170.319696
101.5,66,5170.531811
87.0,65,5170.760639
91.5,114,5171.102766
93.5,57,5171.290361
79.5,139,5171.681736
110.5,43,5171.809433
102.0,89,5172.059331
12.0,326,5173.043345
103.0,51,5173.195613
65.0,157,5173.642466
79.0,105,5173.949611
98.5,83,5174.188578
-31.0,2,5174.198081
62.0,118,5174.550061
98.0,56,5174.745811
67.5,118,5175.077727
96.5,67,5175.271268
103.5,48,5175.402683
90.5,69,5175.597634
96.0,28,5181.678021
104.5,94,5181.997494
99.0,29,5182.082106
97.0,82,5182.330703
102.5,107,5182.643847
108.0,45,5182.771653
78.0,122,5183.144204
89.5,107,5183.641483
87.0,122,5183.988835
95.5,72,5184.207143
89.5,87,5184.484931
95.0,77,5184.712975
106.0,66,5184.904026
110.5,39,5185.010185
100.5,51,5185.19303
69.0,164,5185.711261
94.0,85,5185.982047
87.0,108,5186.29527
101.0,46,5186.435985
106.0,33,5186.532172
103.5,49,5186.668883
97.5,58,5186.855111
100.0,92,5187.179467
-38.5,34,5187.2736
91.0,63,5187.554686
106.0,50,5187.774312
82.0,115,5188.105521
93.0,81,5194.334398
101.0,40,5194.514102
101.5,70,5194.715289
83.5,113,5195.047693
91.5,77,5195.267522
102.0,74,5195.480478
-30.5,3,5195.489474
102.5,9,5195.52302
47.5,251,5196.270151
78.5,148,5196.754919
93.5,55,5196.91761
105.5,53,5197.067235
101.0,32,5197.159224
-30.5,1,5197.162222
99.5,68,5197.356434
98.0,51,5197.512818
98.5,66,5197.691494
94.5,95,5197.974346
-30.5,1,5197.977371
71.0,135,5198.420996
100.0,63,5198.604934
109.5,38,5198.718076
101.5,56,5198.934704
27.5,223,5199.583838
105.0,34,5199.691605
84.5,116,5200.024694
103.5,62,5200.202905
92.5,77,5200.488769
94.5,44,5206.354174
100.0,23,5206.423662
99.0,83,5206.66267
96.0,103,5206.954715
100.5,70,5207.152731
-49.0,32,5207.259815
101.5,4,5207.276843
18.5,299,5208.186678
99.0,93,5208.452993
100.5,66,5208.645656
95.5,68,5208.83688
69.5,136,5209.242311
55.0,198,5209.919452
103.0,57,5210.078158
93.5,80,5210.311971
82.5,111,5210.629521
94.0,117,5210.96318
104.0,42,5211.085317
-29.5,2,5211.090849
76.5,142,5211.603194
102.0,29,5211.70035
-28.5,377,5218.518487
65.0,208,5219.206445
95.5,101,5219.530241
76.5,146,5219.958492
88.5,100,5220.254005
96.5,70,5220.45689
84.0,81,5220.758163
111.0,60,5221.004828
104.0,13,5221.047864
90.5,107,5221.34838
102.5,59,5221.524303
97.0,70,5221.722328
97.0,109,5222.040675
72.5,105,5222.337962
98.5,36,5222.449663
104.0,40,5222.558768
97.0,35,5222.66426
83.0,88,5222.982685
85.5,96,5223.274974
101.5,52,5223.423381
104.0,48,5223.561072
105.5,29,5223.652201
-47.5,13,5223.684206
97.0,50,5223.827878
102.5,51,5223.981577
100.5,52,5224.128272
101.0,64,5224.320948
74.5,174,5230.917874
97.5,45,5231.049523
91.5,63,5231.251699
94.0,88,5231.583778
-30.5,1,5231.588779
85.5,112,5231.907705
63.5,110,5232.219102
98.0,97,5232.509774
98.0,22,5232.589907
60.0,194,5233.172547
97.0,78,5233.471786
86.5,112,5233.787924
104.0,79,5233.994859
104.0,53,5234.133515
90.5,96,5234.383319
60.5,179,5234.847401
88.0,76,5235.041242
68.0,128,5235.407433
93.5,42,5235.554912
104.5,49,5235.69527
92.5,85,5235.950655
100.5,52,5236.14287
96.5,86,5236.471668
86.0,91,5242.671517
96.5,79,5242.93837
104.5,37,5243.047902
91.5,98,5243.351742
77.5,103,5243.648175
88.5,75,5243.850909
78.0,150,5244.270698
64.0,171,5244.811882
88.0,120,5245.196872
88.0,78,5245.424126
101.0,69,5245.622327
98.0,38,5245.73243
106.0,46,5245.943912
96.0,82,5246.181646
102.0,61,5246.349601
108.0,29,5246.440169
54.0,215,5247.095537
95.0,54,5247.285781
80.0,141,5247.693851
73.0,115,5248.049248
87.5,66,5248.243895
77.0,126,5248.660523
103.0,55,5248.882602
93.5,57,5254.997834
104.5,60,5255.173961
88.0,110,5255.573908
92.5,83,5255.80918
105.0,95,5256.081019
92.5,89,5256.334789
106.0,63,5256.510025
111.0,40,5256.621128
84.5,130,5257.003262
2.0,232,5257.727989
99.0,25,5257.797151
109.0,32,5257.884696
42.0,234,5258.543329
72.0,141,5258.946353
96.5,64,5259.145579
88.0,101,5259.529132
99.5,46,5259.656831
102.5,34,5259.750893
96.0,60,5259.947765
80.0,116,5260.277173
98.5,99,5260.591768
-29.5,4,5260.602372
60.5,174,5266.889477
98.0,82,5267.141433
112.0,52,5267.287561
61.0,193,5267.825454
95.0,107,5268.200766
104.5,63,5268.384468
102.5,77,5268.604247
104.5,33,5268.703354
106.0,34,5268.799457
97.0,59,5268.973103
91.0,117,5269.333239
92.5,83,5269.573702
112.5,48,5269.728417
105.0,36,5269.839584
52.5,161,5270.3557
102.5,35,5270.461844
108.0,39,5270.576688
-29.5,1,5270.579689
104.5,49,5270.722399
52.0,198,5271.392799
103.5,73,5271.606509
106.5,32,5271.697617
101.0,54,5271.855259
99.5,87,5272.152232
100.5,71,5272.346106
102.5,70,5272.546276
88.5,68,5272.732305
62.5,181,5279.335757
16.0,233,5279.999682
104.5,50,5280.14591
90.0,98,5280.423344
58.5,135,5280.803962
88.0,81,5281.118402
89.0,60,5281.286009
91.5,66,5281.475006
96.0,56,5281.661013
82.5,105,5281.949743
101.0,62,5282.128386
102.0,39,5282.247029
73.0,138,5282.638976
106.5,55,5282.792004
74.0,131,5283.232787
95.5,39,5283.343903
61.0,198,5283.911869
111.0,36,5284.016919
89.5,96,5284.294729
-34.0,556,5291.987792
110.5,40,5292.085367
95.5,49,5292.209104
-30.5,1,5292.213075
97.0,43,5292.321156
102.0,51,5292.452866
95.0,86,5292.676806
92.0,38,5292.774909
93.0,54,5292.911524
105.5,47,5293.029686
108.0,32,5293.12686
88.5,101,5293.406812
104.5,50,5293.558524
80.0,114,5293.94853
-32.5,3,5293.963247
90.5,99,5294.307046
105.5,64,5294.49523
98.0,78,5294.719509
97.5,53,5294.874182
98.0,54,5295.027858
105.0,58,5295.244056
104.5,26,5295.315228
88.0,116,5295.687722
85.5,131,5296.137582
101.0,69,5296.394916
-37.0,9,5296.417468
99.5,74,5296.608275
91.0,72,5296.796235
96.0,73,5296.982465
108.0,33,5297.066541
81.5,109,5303.285185
100.0,19,5303.345209
105.0,15,5303.391716
100.0,51,5303.528376
92.5,68,5303.729338
101.5,24,5303.798474
108.0,51,5303.944583
110.5,61,5304.128059
37.5,195,5304.693435
103.5,35,5304.796554
-35.0,6,5304.812579
100.5,49,5304.951941
79.5,91,5305.284644
102.0,55,5305.447941
97.5,36,5305.54459
105.5,20,5305.603194
95.0,83,5305.831378
94.0,66,5306.020703
64.0,236,5306.779094
92.0,96,5307.055512
104.0,37,5307.197288
87.0,110,5307.549038
95.0,46,5307.687183
82.0,100,5307.975254
101.5,60,5308.142541
106.0,59,5308.356701
91.0,97,5308.628613
57.0,190,5309.176382
104.0,35,5309.3545
98.5,60,5315.537114
94.5,77,5315.82733
85.0,74,5316.031628
-31.0,2,5316.045137
100.5,11,5316.074137
101.0,56,5316.230869
89.0,85,5316.473589
96.5,71,5316.67874
107.0,50,5316.829901
99.0,51,5316.979711
76.0,102,5317.266817
93.0,71,5317.470774
98.5,76,5317.760128
92.0,64,5317.926936
93.5,95,5318.171497
82.0,83,5318.38583
109.5,34,5318.472942
90.5,66,5318.640777
96.0,62,5318.805392
90.5,63,5318.962097
93.0,97,5319.237074
104.0,29,5319.308182
96.5,64,5319.470503
-43.5,35,5319.563639
91.5,67,5319.762999
29.5,264,5320.627166
93.0,82,5320.871011
109.5,32,5320.960123
100.0,40,5321.075244
99.5,62,5321.284623
104.0,27,5321.37445
97.0,84,5327.627912
83.5,81,5327.86117
-36.0,7,5327.892169
96.0,74,5328.121296
95.5,67,5328.318536
92.5,111,5328.648522
90.5,81,5328.942878
70.0,181,5329.533445
14.5,336,5330.475195
86.0,135,5330.893675
-34.0,6,5330.934241
-30.5,1,5330.93624
87.0,102,5331.255176
91.5,66,5331.450136
103.0,18,5331.504714
94.0,66,5331.744531
99.5,9,5331.775503
24.0,282,5332.587118
98.5,67,5332.771163
96.5,47,5332.953651
97.5,90,5333.223293
89.5,80,5333.420645
102.5,69,5339.209465
97.0,81,5339.546969
94.0,82,5339.754319
-32.0,3,5339.76532
-31.5,3,5339.773319
93.5,93,5340.038138
84.0,139,5340.388417
107.0,52,5340.515451
85.5,70,5340.691154
102.5,55,5340.827589
-34.5,5,5340.842181
108.5,44,5340.949751
101.5,61,5341.106732
-32.5,3,5341.115253
101.5,49,5341.243268
94.0,96,5341.522991
104.0,23,5341.589588
92.5,86,5341.856555
68.0,141,5342.389369
102.5,61,5342.575549
98.5,70,5342.74876
93.5,56,5342.893477
77.0,133,5343.263865
100.5,68,5343.438157
97.5,101,5343.686725
51.0,184,5344.149269
99.0,48,5344.276403
102.5,70,5344.48331
91.5,57,5344.652577
95.0,45,5344.788692
94.0,42,5344.915376
81.0,115,5351.370101
49.5,194,5351.945955
101.0,50,5352.154215
90.0,81,5352.389506
104.0,54,5352.554095
96.0,49,5352.70841
93.5,71,5352.921822
90.0,79,5353.146247
93.0,84,5353.437685
101.0,63,5353.612912
83.0,148,5354.077705
22.0,265,5354.867636
103.5,48,5355.007244
86.0,119,5355.344583
80.0,117,5355.681897
94.5,77,5355.931982
103.5,29,5356.066126
95.0,89,5356.344037
-33.5,6,5356.362038
98.5,77,5356.581349
107.0,61,5356.755342
105.5,56,5356.914012
101.0,47,5357.050656
78.5,139,5363.354467
93.0,69,5363.55999
103.5,79,5363.785096
83.0,79,5364.014845
74.5,123,5364.428136
80.0,67,5364.674741
101.0,80,5364.905298
-31.0,2,5364.912283
93.0,94,5365.184047
36.0,196,5365.740831
92.5,73,5365.94305
100.0,80,5366.176809
100.0,64,5366.352802
104.0,51,5366.581933
-31.0,2,5366.58996
87.5,64,5366.766191
93.0,71,5366.96043
62.5,175,5367.457888
40.0,183,5368.055237
102.5,35,5368.151036
100.5,50,5368.290188
48.0,210,5368.958052
98.0,64,5369.138173
97.5,90,5369.418403
92.0,91,5375.7156
78.5,156,5376.177305
103.0,51,5376.325917
100.0,60,5376.493593
98.0,66,5376.72833
88.0,66,5376.944678
81.5,79,5377.181182
101.5,53,5377.333773
107.5,56,5377.495127
105.5,72,5377.706885
85.0,109,5378.019706
81.0,100,5378.35984
96.0,51,5378.518231
82.0,87,5378.829595
104.5,25,5378.908725
76.0,93,5379.17674
98.0,54,5379.354974
-53.0,18,5379.408314
98.5,30,5379.492786
77.5,139,5379.891675
77.5,122,5380.246863
92.5,48,5380.384533
103.5,44,5380.515262
106.0,42,5380.629391
71.0,157,5381.17878
-41.0,14,5381.219319
97.0,37,5381.329393
102.0,59,5381.508431
93.5,99,5387.818702
92.5,83,5388.060577
-58.5,593,5389.950801
94.5,41,5390.075932
85.5,95,5390.346782
108.5,57,5390.511967
92.0,66,5390.776039
91.0,51,5390.917466
98.0,65,5391.1106
103.0,41,5391.244794
85.5,63,5391.491863
90.5,80,5391.727061
35.5,297,5392.584382
91.0,114,5392.899115
101.5,71,5393.094845
63.0,126,5393.611393
72.0,96,5393.886172
106.0,42,5394.01185
98.5,69,5400.212751
-30.5,1,5400.215749
107.5,46,5400.346535
65.5,163,5400.851509
79.0,97,5401.128807
106.0,41,5401.249399
68.5,186,5401.780777
96.0,75,5402.02659
88.5,86,5402.31989
75.0,122,5402.666752
52.0,192,5403.216069
-36.0,45,5403.347775
96.0,55,5403.513138
45.5,135,5403.914104
96.0,46,5404.096311
107.0,41,5404.264022
92.0,113,5404.586018
104.0,42,5404.700717
22.0,297,5405.55015
103.5,46,5405.684336
92.0,59,5405.861058
107.0,53,5406.083199
66.0,129,5412.361878
101.0,59,5412.555756
92.5,98,5412.842435
100.0,52,5412.986361
85.5,115,5413.29537
71.0,120,5413.627966
59.5,251,5414.424819
105.5,54,5414.579519
93.5,93,5414.840344
109.0,29,5414.922487
90.5,51,5415.069476
86.5,84,5415.32031
93.0,89,5415.5727
104.0,55,5415.724406
99.5,60,5415.896021
86.0,120,5416.347648
103.0,30,5416.457966
101.0,65,5416.623669
65.0,141,5416.994283
91.0,93,5417.255435
87.5,76,5417.455139
98.5,41,5417.56231
104.5,51,5417.696971
106.0,55,5417.840073
102.5,50,5417.963776
90.5,73,5424.423678
99.0,30,5424.537724
101.5,57,5424.71003
91.5,86,5424.958376
102.5,34,5425.061485
74.5,139,5425.534669
100.5,16,5425.614703
95.5,96,5425.904652
56.5,174,5426.593089
91.5,50,5426.735741
96.5,83,5426.986532
104.5,51,5427.136294
105.0,36,5427.251815
97.5,69,5427.449974
67.0,175,5427.953003
98.0,30,5428.048604
108.0,68,5428.32777
62.0,140,5428.736581
96.5,70,5428.962039
91.0,97,5429.271828
69.5,112,5429.614402
96.0,74,5429.830746
98.0,80,5430.070195
3.5,309,5437.117038
103.0,40,5437.2274
94.0,75,5437.461871
90.5,110,5437.785278
85.0,131,5438.283801
98.5,56,5438.451694
83.5,86,5438.78706
104.5,58,5438.950354
81.0,142,5439.381441
102.5,34,5439.480255
79.5,131,5439.871241
79.5,133,5440.274308
104.5,60,5440.450878
99.5,60,5440.68141
91.5,110,5441.050775
92.0,77,5441.291872
84.5,79,5441.552589
103.5,38,5441.664624
102.5,75,5441.878697
104.5,71,5442.126274
104.5,94,5442.426727
-4.0,336,5443.4127
-32.5,5,5443.4247
60.0,182,5450.106093
107.0,33,5450.245112
106.5,37,5450.38068
92.0,88,5450.78148
84.0,115,5451.090797
82.5,89,5451.39768
97.5,84,5451.696852
93.5,90,5451.961412
106.0,34,5452.08443
88.5,113,5452.380597
84.0,116,5452.749987
71.0,150,5453.216694
99.5,60,5453.400881
78.5,114,5453.815135
101.5,33,5453.952879
79.0,94,5454.325622
85.0,120,5454.732831
89.5,136,5455.149531
75.0,111,5455.484422
103.0,17,5455.536983
99.5,63,5455.717232
109.5,42,5455.852468
99.0,40,5456.024072
100.0,39,5456.135088
101.0,34,5456.22973
-35.0,6,5456.251237
88.0,118,5462.585706
81.5,61,5462.861846
107.5,30,5462.960923
84.0,91,5463.239766
97.0,72,5463.45226
84.5,54,5463.615012
99.0,47,5463.75268
102.0,27,5463.828198
106.5,63,5464.077865
99.0,74,5464.351217
87.0,120,5464.735089
111.0,38,5464.852148
99.0,68,5465.048505
97.5,59,5465.251806
99.5,81,5465.514531
99.5,53,5465.683015
82.0,95,5466.016662
102.5,18,5466.084335
88.5,102,5466.533325
79.0,111,5466.817467
96.5,90,5467.053338
91.0,104,5467.322258
102.0,47,5467.444072
98.0,73,5467.660834
76.0,122,5467.985383
26.0,196,5468.526561
-36.5,8,5468.547135
110.0,58,5474.85628
83.0,128,5475.361832
72.0,144,5475.781759
106.5,45,5475.910465
62.0,169,5476.388548
88.5,70,5476.588675
75.0,111,5476.982089
87.0,67,5477.177533
100.5,58,5477.358809
80.5,88,5477.603197
108.0,49,5477.745932
91.5,85,5477.987479
86.5,82,5478.213326
96.0,52,5478.356967
91.0,127,5478.734815
64.0,232,5479.489574
96.0,89,5479.743323
98.5,79,5479.966123
98.5,74,5480.188907
93.0,91,5480.466924
108.5,43,5480.609545
100.5,77,5480.878963
87.0,89,5487.067157
101.5,45,5487.275251
84.0,116,5487.632935
61.5,126,5487.999483
108.0,29,5488.080499
100.0,66,5488.273406
104.5,64,5488.45666
-30.5,1,5488.459625
100.0,57,5488.621337
-30.5,1,5488.624363
103.0,50,5488.771132
89.5,62,5488.962119
98.0,74,5489.190187
73.0,158,5489.679368
94.5,40,5489.799048
104.0,71,5490.007341
88.5,60,5490.198062
105.0,67,5490.427993
100.0,31,5490.524081
79.0,122,5490.874077
102.0,36,5490.983211
95.5,40,5491.096913
81.0,118,5491.491392
96.0,44,5491.622199
53.5,179,5492.155323
100.5,52,5492.310026
50.0,199,5492.89036
97.5,58,5493.064212
80.5,143,5499.576676
99.5,63,5499.762467
92.0,62,5500.000821
100.5,61,5500.176436
20.5,298,5501.028257
90.0,88,5501.27995
97.0,39,5501.393296
81.5,88,5501.696518
89.5,68,5501.937398
94.0,110,5502.272311
107.0,45,5502.443149
99.5,42,5502.559896
78.5,122,5502.895066
96.0,31,5502.98572
85.5,84,5503.220366
105.0,50,5503.365989
92.0,95,5503.638503
97.5,50,5503.789672
101.0,25,5503.873813
98.0,93,5504.187304
109.5,40,5504.309408
85.0,104,5504.613739
104.0,54,5504.776342
105.0,28,5504.856388
98.5,28,5504.937955
93.0,85,5505.189797
100.0,42,5505.317449
102.0,44,5505.444098
99.5,40,5511.622957
98.0,42,5511.752153
105.0,39,5511.870733
84.5,65,5512.060734
97.0,77,5512.296641
94.0,51,5512.497988
91.5,100,5512.797271
95.5,43,5512.918389
103.0,58,5513.078566
103.5,56,5513.248242
87.5,110,5513.603371
99.5,69,5513.808621
92.5,78,5514.041016
94.0,61,5514.215984
109.5,66,5514.481824
104.5,70,5514.683693
104.0,58,5514.850763
97.0,57,5515.008508
104.5,35,5515.11361
99.0,37,5515.218555
93.5,97,5515.542709
83.5,116,5515.871201
81.5,83,5516.118935
108.5,44,5516.242758
91.0,67,5516.502082
82.5,158,5516.897299
35.5,178,5517.347339
90.5,44,5517.456923
47.0,151,5523.772515
97.5,75,5524.111192
97.0,71,5524.330377
96.0,26,5524.405528
105.0,12,5524.44511
90.5,85,5524.68639
101.5,51,5524.833096
92.0,61,5525.003344
97.5,41,5525.124507
107.5,24,5525.196686
93.5,92,5525.458772
96.5,62,5525.645408
101.0,53,5525.795321
62.5,154,5526.317042
103.0,63,5526.497742
76.0,154,5526.942182
106.0,32,5527.029288
107.5,53,5527.189805
96.0,109,5527.507342
101.0,35,5527.604504
69.0,185,5528.235715
104.5,41,5528.348413
104.0,45,5528.484354
22.5,312,5529.4651
-44.5,19,5529.522616
86.0,109,5529.829241
81.0,114,5536.264613
103.5,59,5536.459909
108.0,42,5536.624325
84.0,75,5536.852102
52.0,232,5537.536543
88.5,100,5537.829565
83.5,105,5538.133552
99.0,64,5538.322754
94.0,94,5538.651935
-38.0,10,5538.680931
100.0,25,5538.750746
101.5,56,5538.915467
-36.0,8,5538.939036
102.0,31,5539.023602
101.0,49,5539.175385
94.5,103,5539.518724
94.0,88,5539.782547
90.5,63,5539.961802
101.5,45,5540.091937
88.5,87,5540.351371
99.5,54,5540.604238
96.5,49,5540.747633
91.0,82,5540.995472
89.0,98,5541.288292
97.0,88,5541.582907
90.0,93,5541.853405
100.5,57,5542.021054
97.5,48,5542.166652
98.0,50,5548.399909
102.0,72,5548.617209
80.0,110,5549.006618
92.5,123,5549.381563
96.0,23,5549.449601
98.5,70,5549.650896
107.0,27,5549.72647
94.5,87,5549.982411
62.0,142,5550.39261
89.5,53,5550.548888
98.0,31,5550.6506
95.5,78,5550.938398
100.0,66,5551.110722
108.5,40,5551.212824
98.0,24,5551.278392
-35.0,8,5551.29893
95.5,87,5551.527649
98.5,50,5551.666816
77.0,119,5551.974131
91.0,55,5552.11286
84.5,142,5552.473856
96.5,95,5552.731314
88.5,67,5552.934215
92.0,81,5553.183819
100.0,77,5553.458734
103.0,8,5553.47976
65.5,195,5554.086479
104.5,46,5554.22841
109.5,36,5554.359734
108.5,42,5560.515465
104.5,60,5560.699385
82.5,86,5561.01242
102.5,16,5561.061956
86.0,81,5561.29453
97.0,55,5561.536633
94.5,80,5561.838854
105.5,63,5562.012198
80.5,119,5562.346447
90.0,102,5562.631021
95.0,77,5562.91064
107.5,35,5563.007808
87.5,60,5563.211951
-35.0,13,5563.252986
96.5,36,5563.354129
108.0,44,5563.481449
74.5,122,5563.819299
101.0,68,5564.013221
99.5,68,5564.201487
103.0,59,5564.376081
105.5,49,5564.509805
94.5,80,5564.742054
61.5,133,5565.194994
89.5,100,5565.484226
97.5,64,5565.670349
105.5,50,5565.811054
104.5,43,5565.936159
85.0,136,5566.326541
85.5,90,5566.585376
89.0,86,5572.785655
93.5,50,5572.9351
101.5,70,5573.135878
98.5,81,5573.470418
90.5,70,5573.694695
53.5,128,5574.085477
97.0,58,5574.254685
85.0,119,5574.600258
91.5,84,5574.84003
59.0,180,5575.388254
69.0,158,5575.893614
104.0,46,5576.02258
61.5,167,5576.509255
105.0,81,5576.745731
70.5,111,5577.064124
97.0,66,5577.271071
86.5,93,5577.602859
78.5,106,5577.911121
102.0,59,5578.080736
99.5,85,5578.329725
69.5,166,5578.857767
93.5,46,5584.921436
61.0,139,5585.34549
94.5,71,5585.547735
74.0,112,5585.932008
100.0,96,5586.220099
102.5,79,5586.443983
98.0,42,5586.558663
99.0,87,5586.814322
-23.5,451,5588.18918
72.5,186,5588.659416
92.5,45,5588.775522
75.0,138,5589.12255
108.0,39,5589.233729
100.0,103,5589.50498
102.0,77,5589.699332
93.0,103,5589.988957
83.5,92,5590.261925
56.5,191,5596.895116
111.0,42,5597.05815
-31.0,8,5597.086176
77.5,125,5597.515737
95.5,49,5597.664923
104.5,20,5597.724429
86.0,101,5598.007468
84.0,96,5598.277303
100.0,46,5598.403951
103.0,41,5598.521115
96.0,131,5598.890605
77.5,88,5599.162284
97.0,48,5599.360447
103.5,51,5599.508159
84.5,105,5599.802219
92.5,74,5600.019759
99.5,38,5600.176206
102.5,67,5600.362455
107.5,41,5600.484646
94.0,104,5600.774586
59.0,163,5601.301383
94.0,68,5601.54386
103.5,45,5601.674027
87.5,47,5601.805704
102.5,50,5601.946405
86.5,109,5602.257488
89.0,57,5602.415219
102.0,13,5602.458762
98.5,37,5602.562902
84.5,82,5602.828915
91.0,70,5603.022122
105.0,57,5609.24517
96.0,33,5609.338963
99.5,50,5609.481264
97.5,92,5609.750208
101.0,9,5609.812787
63.0,136,5610.242913
104.0,58,5610.407116
94.5,74,5610.61442
105.0,59,5610.7905
104.0,38,5610.894154
104.5,40,5611.009327
103.0,62,5611.194524
109.0,39,5611.359902
28.5,226,5612.064437
95.5,89,5612.285705
-31.0,4,5612.295296
103.0,79,5612.49589
45.5,243,5613.11277
98.5,55,5613.292048
95.0,66,5613.455589
45.5,215,5614.064541
100.5,36,5614.164552
22.0,284,5615.090142
37.0,230,5621.781783
107.5,58,5621.937523
62.0,192,5622.483467
56.0,171,5622.96305
103.0,21,5623.019647
62.5,136,5623.541802
-30.5,1,5623.544822
103.5,52,5623.696627
107.0,55,5623.85998
95.0,63,5624.030611
108.5,43,5624.156841
68.5,152,5624.612407
104.0,46,5624.742241
97.5,46,5624.873888
95.0,41,5624.992047
85.5,63,5625.168237
79.5,144,5625.649784
88.0,89,5625.944463
97.5,52,5626.1362
70.5,104,5626.46389
83.5,115,5626.797448
105.0,57,5626.962168
77.5,124,5627.361549
94.5,102,5633.564358
68.0,178,5634.179652
96.5,56,5634.374804
103.0,36,5634.479882
97.5,29,5634.566124
95.5,80,5634.795405
83.5,132,5635.176964
62.0,170,5635.658119
-33.5,4,5635.672144
102.0,71,5635.985679
94.5,87,5636.255858
86.5,112,5636.572306
99.5,24,5636.641853
74.5,93,5636.906322
98.0,59,5637.074838
96.5,59,5637.253323
108.0,62,5637.428031
82.5,100,5637.733213
84.5,86,5638.022619
108.0,48,5638.160266
109.0,44,5638.287343
91.0,113,5638.628786
107.5,44,5638.756039
105.5,37,5638.867753
-45.5,29,5638.953127
90.5,79,5639.189756
107.5,53,5639.339003
104.0,85,5645.518353
91.5,77,5645.742348
105.0,40,5645.861358
78.5,115,5646.257897
100.5,66,5646.448167
91.5,63,5646.623867
98.5,45,5646.753509
86.5,77,5646.984145
85.0,151,5647.409689
87.5,99,5647.690072
100.0,42,5647.814273
97.5,60,5647.984009
45.5,258,5648.805118
96.5,72,5649.017429
93.5,67,5649.225461
100.5,31,5649.320566
86.0,103,5649.626891
98.5,46,5649.757238
102.5,97,5650.034989
95.5,72,5650.279786
105.0,16,5650.345326
101.0,38,5650.465916
96.5,88,5650.724664
85.5,115,5651.053863
71.5,150,5651.484315
93.0,88,5657.597233
80.5,129,5657.976534
99.5,78,5658.239334
97.0,90,5658.517366
103.0,56,5658.726323
102.0,32,5658.852977
89.5,119,5659.206512
48.0,233,5659.882133
104.0,52,5660.027836
96.0,82,5660.262546
90.0,82,5660.489931
-34.5,9,5660.523503
105.0,40,5660.683834
